"","EtOH1","EtOH2","EtOH3","TAM1","TAM2","TAM3"
"ENSMUSG00000112188",4.80753956318287,4.86592890070577,4.39244683912818,4.02772916284837,4.54576322830658,4.35984518333378
"ENSMUSG00000036499",11.9573406464832,12.9432574804472,11.8497833879246,11.8264912547923,12.8747311873121,11.8552556337867
"ENSMUSG00000112234",4.37985722618506,5.30270622959578,4.75149470730567,5.12667007264114,4.3950129704729,5.00735020163909
"ENSMUSG00000097939",4.52449275406073,5.01417981050233,4.5421627156547,4.50554350660449,4.91573404637058,4.60047344120348
"ENSMUSG00000036478",11.8128859089322,13.2858329191201,12.1276243569128,10.8837579650362,11.1909344590813,11.651527352811
"ENSMUSG00000019905",4.80753956318287,4.02772916284837,4.8348683072271,4.36636332637254,4.3950129704729,4.02772916284837
"ENSMUSG00000019929",17.5983566197334,17.440157333596,17.9260170148222,16.0119154908509,14.0417219573159,15.9134132531021
"ENSMUSG00000036446",12.543449144935,11.2733557755553,13.2082660840543,11.1687013416533,8.79572352052239,10.1306920476598
"ENSMUSG00000019932",9.14292934859941,9.07237292480501,10.3505915098158,9.4045084467906,7.13129619411377,9.41102027866425
"ENSMUSG00000019936",4.80753956318287,4.56227785852408,5.34931817344542,4.61161500144227,4.3950129704729,5.05824464126509
"ENSMUSG00000112896",5.30629065909813,5.01417981050233,5.68831563381067,5.12667007264114,4.02772916284837,5.05824464126509
"ENSMUSG00000019943",12.6297827069457,13.2440067650876,13.2826733591124,11.9127938909255,12.6005731694449,12.4805075592003
"ENSMUSG00000112346",6.47906178581481,6.46766089124127,7.19056642106323,6.09711189714368,5.44335573866263,6.77069564667031
"ENSMUSG00000019952",9.2276800653673,9.42374558285573,9.59466554914562,8.20173616974298,8.42761484454398,8.84295150567282
"ENSMUSG00000090035",10.3784820913399,9.6358441615239,10.4864351927628,9.28006555668938,9.9574209208161,10.0324335565876
"ENSMUSG00000089994",4.80753956318287,5.30270622959578,5.20744115553431,4.911830105159,4.84043194981961,4.83256415831522
"ENSMUSG00000069601",11.4400683025829,12.3655094291922,11.6436148133813,10.8733804201962,11.2824242627052,12.451953596674
"ENSMUSG00000019960",8.59030846377938,9.33287175411683,7.11521795926097,7.84024155893422,10.6985206613824,7.70962935865126
"ENSMUSG00000046934",5.16855071683614,5.01417981050233,5.20744115553431,4.02772916284837,4.98446887775866,5.10636829945353
"ENSMUSG00000048701",12.6333348761652,13.4418260959642,12.6038483048811,12.2412604245183,13.0024274139855,12.6721256419755
"ENSMUSG00000037762",6.7043788443911,6.48663616834608,7.08164535760498,6.17537629568807,6.44219196512578,7.12136888469807
"ENSMUSG00000025404",12.5172536026341,12.918780483674,12.6310355100793,12.0351407467043,12.4246055843264,12.4508353955164
"ENSMUSG00000019966",12.6998510427525,12.6264925771061,12.5584523177521,13.0118299865853,12.8055216459843,13.2456887673225
"ENSMUSG00000040287",6.46262305317079,7.73175492571167,6.98797213427057,6.67581367101813,6.5810206897687,6.93636796381321
"ENSMUSG00000040280",11.7165422886253,15.3560242226131,11.3296920646009,11.1453154242981,12.7016286083868,12.2258848048636
"ENSMUSG00000019891",8.15775488575562,7.70048775012756,7.89451806124691,8.14747519181394,8.9863655080179,8.36839067878184
"ENSMUSG00000043259",10.8199873283354,9.57499751676299,10.2987129849571,10.5896155864466,9.21790237750291,10.7211867060487
"ENSMUSG00000025403",12.6787343826849,12.4806122170636,12.8703171939439,10.9218542467806,12.8857137099586,11.4437501683378
"ENSMUSG00000040258",8.79793670736366,12.1747963501022,9.10283665982897,9.46107113735664,10.4216441175089,9.80483539131273
"ENSMUSG00000019861",11.4889235952827,11.5001142284303,11.4775218631554,10.9171468720058,11.6098194779633,11.3585436564225
"ENSMUSG00000112550",5.21663765452124,5.52677265451899,5.5127812105537,5.48312266817414,5.73121075103488,5.63975790417099
"ENSMUSG00000112317",4.80753956318287,5.30270622959578,5.04109451798477,4.911830105159,4.75650864121367,5.05824464126509
"ENSMUSG00000023068",12.362666331713,12.577348902709,12.1350383371658,12.0388598381536,13.198836697761,12.3799925166541
"ENSMUSG00000037747",5.30629065909813,6.93278574876717,5.5127812105537,6.44877198538235,8.85660730152295,8.29831916676129
"ENSMUSG00000036676",10.7804827842723,10.7250771351242,10.8299525313765,10.6892208537112,11.2117728542362,10.833222223546
"ENSMUSG00000047692",5.30629065909813,5.87437064648733,5.15522774888403,5.30057985207725,4.91573404637058,5.55211235826018
"ENSMUSG00000038594",9.0341718781585,9.91004313522048,9.30293900046124,8.64813156374555,8.84329844223845,9.02727154781427
"ENSMUSG00000112239",4.94610209025864,5.64223076440035,4.65614249629888,4.50554350660449,5.21534608472415,5.15208365944375
"ENSMUSG00000038583",4.37985722618506,5.07950517148644,4.5421627156547,4.50554350660449,4.02772916284837,4.76398828541881
"ENSMUSG00000112734",5.00724914723996,5.1975530181729,4.65614249629888,4.36636332637254,4.54576322830658,4.76398828541881
"ENSMUSG00000040249",17.2521162945581,17.6269545456957,17.3306576219482,17.2920856866973,17.3136126701202,17.676112597007
"ENSMUSG00000086499",4.80753956318287,5.48551044956218,5.39257039011131,5.60999948103857,5.31267456915289,5.19567976058824
"ENSMUSG00000002147",12.7089275148364,12.3433579183833,12.6419577878533,12.0123073390782,12.3613193311083,12.5625134122332
"ENSMUSG00000014329",13.3804347596473,13.2753247327718,13.3310109815658,13.3334719927871,12.6692731309545,13.5309566911097
"ENSMUSG00000058298",9.13542753162326,8.75031065817021,9.3430928604906,8.41951282109004,8.66563455308803,9.12705736309909
"ENSMUSG00000112745",5.21663765452124,5.52677265451899,5.09995017254319,5.41380514115893,4.84043194981961,5.10636829945353
"ENSMUSG00000112566",4.52449275406073,4.9434503635141,4.8348683072271,4.911830105159,4.54576322830658,4.60047344120348
"ENSMUSG00000025402",11.5025836548271,12.1797350330098,10.9440962929333,10.771253991405,11.1869935247036,11.1945292261725
"ENSMUSG00000019857",9.15287137471867,8.55529407649159,9.2860741889672,8.3249677354923,8.56783140169526,9.01035227331823
"ENSMUSG00000112332",5.99076739972968,5.71327167717609,6.55009145912497,5.69672717060439,5.69890673392207,6.06266825282475
"ENSMUSG00000019971",9.96447753284271,10.2342230967406,10.2535953178495,9.69912900789722,9.93409306511379,10.0748689316346
"ENSMUSG00000040195",8.45606928171708,9.84044388761932,8.706089370671,8.05220855042115,8.30174799632254,8.77586425593216
"ENSMUSG00000087163",5.42762710270944,5.67828722345983,5.39257039011131,5.60999948103857,4.98446887775866,5.15208365944375
"ENSMUSG00000046567",8.03375895332363,8.4747557628954,8.08546606439486,7.86852086309826,8.30174799632254,8.08353682967124
"ENSMUSG00000025401",5.06429687379399,5.44264712548653,5.43413340068576,5.33970013938851,5.21534608472415,5.52133113181549
"ENSMUSG00000003923",10.3953189991273,10.2730392108521,10.3973088834989,9.64645330567255,10.3197356576707,10.1671052298703
"ENSMUSG00000044617",9.97711604500893,9.85463510891368,9.873093974758,9.63502785102568,9.53780113892501,10.1757959143822
"ENSMUSG00000058396",5.99076739972968,6.0435003934271,6.49923507516675,6.40160829300384,5.76266374467563,6.71074548571855
"ENSMUSG00000019927",11.2742066176661,10.6987751877543,11.0591082280913,10.5327190819636,10.7086358944038,10.7793613921418
"ENSMUSG00000089789",5.34831376999585,5.48551044956218,5.89713804343296,5.02593460698238,5.10720071365097,5.10636829945353
"ENSMUSG00000037710",9.84238367831872,9.33793315484822,9.5670141979947,9.3967961903082,10.5732730961964,10.0276404952779
"ENSMUSG00000003746",12.4792685244556,12.6228707883385,12.6248252731438,12.2091630141735,11.2175798214564,12.8033787905197
"ENSMUSG00000112824",4.63466228005446,5.30270622959578,4.90968448201237,4.77818800164478,4.02772916284837,4.35984518333378
"ENSMUSG00000097069",4.52449275406073,4.56227785852408,4.65614249629888,4.84802125783644,4.75650864121367,4.76398828541881
"ENSMUSG00000060733",11.8423434834961,11.5753933543586,11.3662336046609,11.5097494999035,11.2323145110077,11.7453571419694
"ENSMUSG00000038122",9.57865914226741,9.23587840312346,9.987751300962,8.94923269679359,8.93083312958499,9.47052563987022
"ENSMUSG00000047669",8.64421124395082,8.39430837139007,8.55724427983298,7.89625126320386,8.38227404178233,8.34926699949283
"ENSMUSG00000050953",14.742563858388,15.6956863969913,13.924794207846,13.9174210746436,13.5020317660412,14.8617755507912
"ENSMUSG00000019923",12.3915328294606,12.7083555712736,12.3396494890208,12.1244825886848,13.1142110495596,12.6227360359644
"ENSMUSG00000025395",8.30351553860473,8.64388422582106,8.61246539476001,7.4482125884942,8.42761484454398,8.01227981828099
"ENSMUSG00000061315",11.9523722784818,12.3821322375701,11.8162162648032,10.7985687811514,11.8342749752476,11.4100849326364
"ENSMUSG00000019878",10.238539411055,10.5863677685389,10.6047644378383,9.80049738038182,10.0927896113225,10.2465948678222
"ENSMUSG00000071072",10.920088472971,11.1077646705908,10.6896083116173,10.2659332790892,11.1751057090296,10.7315381281839
"ENSMUSG00000111947",6.20832988742858,6.09520836658357,6.09936413460512,6.17537629568807,5.76266374467563,6.08244035806354
"ENSMUSG00000019877",14.292296753363,14.4144957900783,14.3527014366006,14.0552375575341,14.4820919579725,14.5723909314031
"ENSMUSG00000025393",14.9845252599757,15.0508835618909,14.8990414960417,14.219429312944,15.3654125590375,14.7987033123068
"ENSMUSG00000064778",5.11789904641836,5.39802326625774,5.25699093726072,4.77818800164478,4.84043194981961,5.15208365944375
"ENSMUSG00000019874",4.80753956318287,5.60502206650351,4.75149470730567,4.36636332637254,5.44335573866263,4.49638656014834
"ENSMUSG00000019872",12.112377518585,11.9553865281518,11.4732738758049,11.7664460878825,11.2805762260842,11.5817292965206
"ENSMUSG00000112923",4.87996051168635,4.56227785852408,4.8348683072271,4.61161500144227,4.75650864121367,4.60047344120348
"ENSMUSG00000098173",4.87996051168635,5.39802326625774,4.65614249629888,4.84802125783644,4.91573404637058,4.76398828541881
"ENSMUSG00000036019",7.74796723639017,6.78948511386844,6.51640023209707,7.91805458862522,8.34494146352617,7.4815964933896
"ENSMUSG00000084399",4.37985722618506,4.86592890070577,4.02772916284837,4.77818800164478,4.54576322830658,4.35984518333378
"ENSMUSG00000085282",6.0373297130911,5.35145099652974,5.55011036161332,6.30197421508514,6.80846074147168,6.13999728151092
"ENSMUSG00000038039",11.3349151309453,11.8614728055964,11.4727419967711,10.9205108493677,11.1051298230027,11.2750803198125
"ENSMUSG00000036009",8.09192556524966,8.08600348332084,8.11859735553878,7.26364716662768,7.64590047185538,7.49566061827004
"ENSMUSG00000019897",10.6436263918265,11.4343327579684,10.5084011809742,9.84933467109818,10.614938879024,10.3071754180474
"ENSMUSG00000040054",12.2433788862938,12.6604535378386,12.4445415977133,12.2072363047902,12.2617960195332,12.6137714267268
"ENSMUSG00000019920",13.0015933677698,12.5248094703475,12.5808353824957,12.1256488734984,13.3774575482326,12.346713385821
"ENSMUSG00000003226",13.42261590884,13.564224131907,13.5400304267923,12.9749363780082,13.5750893519058,13.5636003204489
"ENSMUSG00000040043",13.8080876212467,14.2346494165905,14.0538764158947,13.1009516250961,13.0174844138001,13.5244872060849
"ENSMUSG00000038010",7.14037357741383,7.55936603086851,7.77472471417235,7.10981514137256,6.70698742470648,7.11221806664262
"ENSMUSG00000053825",5.06429687379399,4.40678677262258,4.75149470730567,4.61161500144227,4.02772916284837,4.83256415831522
"ENSMUSG00000112424",5.75665332173289,6.12030272540663,5.89713804343296,6.05612415142038,6.24564397735295,5.84583986478956
"ENSMUSG00000055958",5.9668280599333,5.2515179510615,5.43413340068576,6.58110978318498,6.34754281422469,6.55517350779914
"ENSMUSG00000037990",9.4990862232377,8.41364655856777,8.706089370671,10.1061067396363,9.83008894011061,10.1833575371517
"ENSMUSG00000044005",6.51135065845135,8.07995627847211,6.93866925270064,7.02099506370525,6.62962809807557,7.1662493269594
"ENSMUSG00000118550",4.94610209025864,6.19279457546804,5.20744115553431,5.33970013938851,4.66051805745012,5.23739158060274
"ENSMUSG00000035948",9.15039229452803,9.48205509046016,8.88004399237301,8.76966727796065,6.06408373929749,7.97777233422143
"ENSMUSG00000051346",8.84163916765604,8.00532482762103,8.58905846243694,8.50821632991856,9.35543167872533,8.85112169204283
"ENSMUSG00000025389",5.00724914723996,5.2515179510615,5.34931817344542,5.25989986558116,5.35805792135243,5.69471229900798
"ENSMUSG00000019917",10.3079861869823,10.8185161328581,10.9185456897794,9.4405883472873,10.0029740634113,10.1539702073717
"ENSMUSG00000112466",5.86621549784258,4.40678677262258,5.68831563381067,6.90416140756124,5.8232122185654,5.58207832436953
"ENSMUSG00000098188",9.0502206423693,10.224695056769,9.62179641885392,9.01623066446732,8.6038117529251,9.70628640258292
"ENSMUSG00000019906",5.66739796920333,5.2515179510615,5.72045507756182,5.51620787520091,7.19629331100755,5.86929734208163
"ENSMUSG00000035916",5.16855071683614,5.07950517148644,5.20744115553431,6.6360271072798,7.01579382979913,5.00735020163909
"ENSMUSG00000091455",4.52449275406073,4.56227785852408,4.75149470730567,4.50554350660449,4.98446887775866,4.83256415831522
"ENSMUSG00000019916",14.2622851645903,15.7916121197351,13.8124253157192,13.4026947580755,14.2549979459465,13.6745701363628
"ENSMUSG00000009654",4.94610209025864,6.0168402324284,4.65614249629888,5.07771693066278,5.8232122185654,5.38884607095133
"ENSMUSG00000009647",11.5915531114984,11.4536851996248,11.8031600614564,10.6685626177396,10.6715081403934,10.8468891335638
"ENSMUSG00000019907",13.1700222565043,13.1290733245872,12.6334169625195,12.5272890373295,13.1159393175554,13.0174493667557
"ENSMUSG00000035873",9.37720220976494,8.17944074488863,8.84096498345141,9.15532424569214,9.97581522646863,8.63466516158622
"ENSMUSG00000091618",4.80753956318287,5.48551044956218,4.39244683912818,4.84802125783644,5.04797917445534,5.19567976058824
"ENSMUSG00000035864",4.72687328330185,4.77949281487923,4.8348683072271,4.911830105159,5.4015578133481,5.31590757525715
"ENSMUSG00000020111",12.2104639880367,12.0528172317412,12.6296047493961,11.3092932971153,11.3050241637172,11.8085290958227
"ENSMUSG00000091941",4.63466228005446,4.40678677262258,4.8348683072271,4.50554350660449,4.02772916284837,4.76398828541881
"ENSMUSG00000020181",8.38181756711712,9.17211884559566,8.33597007328698,8.2368019016267,9.72707309781544,8.67819293602304
"ENSMUSG00000040624",5.30629065909813,5.35145099652974,5.15522774888403,6.23113282327764,6.08822080756144,5.89231729816378
"ENSMUSG00000020109",11.9207445236187,11.3990723845393,11.7204485590286,11.6114888306024,11.8250067926254,11.8203533812714
"ENSMUSG00000020108",11.392123657808,14.6837790706283,11.3645143609191,10.8311071388178,11.0869160671922,11.5520021432853
"ENSMUSG00000020107",11.4380386312385,11.743016737078,11.4091180499561,10.7779458897248,11.4202914796934,11.2009286228972
"ENSMUSG00000044475",10.4098917650692,10.6938513833678,10.4062506394559,9.61190161704361,9.79598656300063,10.0655461789455
"ENSMUSG00000020185",5.72763929627918,8.14511173522323,6.96353861364337,5.51620787520091,7.69140753868356,5.35301242080239
"ENSMUSG00000039994",8.16269560654467,9.8170810178595,9.30533222453739,8.38868440091917,9.10538954373961,10.3519560828917
"ENSMUSG00000051716",4.63466228005446,4.9434503635141,4.8348683072271,4.50554350660449,4.66051805745012,5.00735020163909
"ENSMUSG00000058297",6.8363328352854,8.63567838565053,7.87523729146873,7.52864657860534,6.82236667230926,8.20349581021089
"ENSMUSG00000057337",4.37985722618506,4.86592890070577,4.97798225008735,4.36636332637254,4.91573404637058,4.89523831225404
"ENSMUSG00000020186",12.7364387208238,13.1498950537394,13.4933342053728,9.28425221088867,9.7838575714242,11.0412961727166
"ENSMUSG00000040033",11.0958073555927,11.7305700080897,11.9000987769819,12.058229308295,11.3421181419717,12.4503878722622
"ENSMUSG00000025383",4.37985722618506,4.56227785852408,5.15522774888403,4.84802125783644,4.91573404637058,4.60047344120348
"ENSMUSG00000040675",10.4972926390827,12.1071553919588,10.1159296978822,9.03623354024353,10.7992000625038,9.13153445464705
"ENSMUSG00000082247",4.63466228005446,5.07950517148644,4.02772916284837,4.36636332637254,4.98446887775866,4.49638656014834
"ENSMUSG00000035798",10.6852938127794,10.9507000168829,11.0569807668836,10.0246582445767,10.277113933906,10.7800739309317
"ENSMUSG00000038587",15.444418339145,14.4744342028441,15.4762453768884,14.1386213248517,15.2178328829561,14.3862351742526
"ENSMUSG00000075327",9.14790893998364,9.11428465883097,8.85737705598132,8.83395172294595,8.69927632306115,8.84568005829105
"ENSMUSG00000095123",7.68047953260835,8.68024181442616,7.98120858827641,8.44595529617511,7.81981185665758,8.63466516158622
"ENSMUSG00000019763",8.70970957041954,8.58543481077012,8.89919264931804,8.25829045494052,8.43651372370186,8.68430501542347
"ENSMUSG00000085687",7.23810799980408,7.3224706687552,7.66659061995281,7.01076898614913,6.75139370895194,7.21828071836685
"ENSMUSG00000020189",11.8621575879294,12.2404207207069,12.0637245513549,11.5279474647636,11.8781147133362,11.898220836332
"ENSMUSG00000035759",7.48838842504979,7.09943153781147,7.69623790390739,7.65767825935304,7.26851417625288,7.69145361169852
"ENSMUSG00000061759",9.06345931690565,9.64811870971386,9.30054179445644,8.76966727796065,9.43072604577465,9.18635458522177
"ENSMUSG00000019767",4.63466228005446,5.14039393591846,4.65614249629888,5.12667007264114,4.66051805745012,4.76398828541881
"ENSMUSG00000005682",10.662004169361,11.5418111837511,10.7688713234077,9.80487371889499,9.74863022742493,10.3375059135378
"ENSMUSG00000019768",12.9286623084796,13.7491810949393,12.3089905114127,13.2277411390742,14.162702194083,13.1911542293372
"ENSMUSG00000025381",12.2104639880367,11.5716407330342,12.1695795150617,11.2382852819365,11.4676240377733,11.7870689310679
"ENSMUSG00000005683",13.3099090441707,13.3337783078799,13.2260478116813,12.3755072741205,13.5121729437154,12.9204524662077
"ENSMUSG00000039914",9.82073065574546,10.2369338715986,10.2842343097609,9.63010336842196,9.77862803183701,10.1429322196447
"ENSMUSG00000014498",12.4886138533194,12.3408405178782,12.3179015131583,12.4560614354513,13.149570745415,12.5479458070851
"ENSMUSG00000090761",7.17041337724544,7.05023829415817,7.11521795926097,7.30587015310513,7.45657713441036,7.34052970649293
"ENSMUSG00000058799",13.0963301285847,12.4587210205184,12.3951552555879,11.979140404581,13.5074404856968,12.5443856487091
"ENSMUSG00000087819",5.75665332173289,5.9617775077762,5.20744115553431,5.48312266817414,5.85239439673315,5.55211235826018
"ENSMUSG00000111997",4.72687328330185,4.68058167073231,4.02772916284837,4.97084813108182,5.21534608472415,5.15208365944375
"ENSMUSG00000020205",8.47999068408915,10.0584167103796,7.75374403885415,8.93864285629119,11.1909344590813,8.86463643096757
"ENSMUSG00000039878",6.49530265733767,5.98960861536416,6.21125802916667,6.24920338667798,6.66109788501242,6.37943636073425
"ENSMUSG00000063334",10.283323603018,10.2436886002088,10.1496020504047,9.47028612108713,10.4818639126833,10.0276404952779
"ENSMUSG00000025374",10.8847575845989,11.2386163279939,10.923225043012,10.3876084963195,11.0190784803774,10.7900126917204
"ENSMUSG00000056888",9.56569833420156,8.86000348313166,8.35461178922142,8.99849724905787,11.2310391915119,10.3860569920012
"ENSMUSG00000025373",11.4273357517292,11.3820322194473,11.3957128133309,11.1209594188479,11.9445887949696,11.4954247116966
"ENSMUSG00000088151",4.72687328330185,4.77949281487923,4.8348683072271,4.36636332637254,4.3950129704729,4.89523831225404
"ENSMUSG00000096054",13.6619479777821,13.1265178630911,13.9529056175803,13.2999003639943,13.2168257692869,13.8553054526945
"ENSMUSG00000035694",5.16855071683614,4.86592890070577,5.09995017254319,4.61161500144227,4.54576322830658,5.10636829945353
"ENSMUSG00000019772",4.37985722618506,4.40678677262258,4.02772916284837,4.911830105159,5.2651912518188,4.35984518333378
"ENSMUSG00000019773",6.82369048213356,7.93331583058753,7.08164535760498,6.26702914483284,7.46535529168417,6.5274267330481
"ENSMUSG00000074748",12.6987919233886,12.2655250389722,12.8434151376563,12.1077597608947,12.3964413566331,12.4977191008368
"ENSMUSG00000019774",8.37332529598244,8.22397031440162,8.70245913397336,7.78788318219775,8.3914574555403,8.31418892379915
"ENSMUSG00000050663",4.72687328330185,4.40678677262258,4.65614249629888,4.84802125783644,4.84043194981961,4.49638656014834
"ENSMUSG00000006764",4.02772916284837,4.02772916284837,4.02772916284837,4.36636332637254,5.16281709484073,4.76398828541881
"ENSMUSG00000020130",11.858368258785,13.5921431341075,12.0885840633056,11.5696802066907,11.6326964419326,12.0044697676111
"ENSMUSG00000020132",12.2140267195375,12.2695014984999,12.2721744982882,11.8758433749677,12.6364161703148,12.3844503815783
"ENSMUSG00000112301",5.21663765452124,5.07950517148644,5.34931817344542,5.30057985207725,5.69890673392207,5.74722489376852
"ENSMUSG00000025369",13.4978582101841,12.7137162784248,13.6789630775145,13.3174856943441,12.952039105855,13.5202291170172
"ENSMUSG00000069520",11.113084133128,10.4293351554249,11.1923601244784,10.6155842944082,10.8746448959394,11.2225814813471
"ENSMUSG00000020137",9.74720468605944,9.42849815532398,9.97878696806024,9.80778391515813,9.31745870563011,10.2362460042273
"ENSMUSG00000034163",12.3925812417375,12.2937837304009,12.7428954643428,12.5837534489483,12.0686416090845,12.8686400925835
"ENSMUSG00000112822",5.69790194560469,6.90528475481484,6.14528512430715,5.85325459043318,5.48360567880323,5.91491778762298
"ENSMUSG00000090841",13.4538383679204,13.029807938474,13.1844275267246,12.4079830823116,13.685234827059,13.1782399164262
"ENSMUSG00000039824",7.45638722837799,7.52402218164573,7.45717720259153,7.17520714040522,7.09763389130721,7.74530000414056
"ENSMUSG00000020140",8.36478249449302,7.89934615923072,8.59690319505925,9.53845850218106,8.74652155965479,9.83532881831495
"ENSMUSG00000112099",4.94610209025864,5.07950517148644,4.65614249629888,4.77818800164478,4.91573404637058,5.00735020163909
"ENSMUSG00000025366",12.4311015444136,12.7385525478629,12.8803777845443,11.802261767093,12.6524619424286,12.4053814162171
"ENSMUSG00000100548",5.26246756114791,5.9617775077762,5.84103857505255,5.07771693066278,5.73121075103488,5.15208365944375
"ENSMUSG00000039810",8.91067420883566,9.05710383725973,9.19607786792032,8.47559097770744,8.46288427362902,9.00548145139553
"ENSMUSG00000093674",14.1167467876794,14.4963019637917,14.0010965033222,12.8796474305327,13.7630678946643,13.3799352579134
"ENSMUSG00000025364",12.5476907644142,12.3732289906511,12.2415928882284,11.5275063323104,13.0250463714022,12.1096761379212
"ENSMUSG00000018166",4.87996051168635,5.56657043072589,5.20744115553431,4.97084813108182,5.2651912518188,5.42351080737403
"ENSMUSG00000004207",16.5766722315971,16.9135676242831,16.7833559005168,16.4142279864622,16.4583282732272,16.7438865229244
"ENSMUSG00000025362",14.7077136858138,15.1993552705887,14.3959824637551,13.0911343677988,14.0998165496015,13.6374067907777
"ENSMUSG00000002578",6.97968976136941,8.17944074488863,7.19056642106323,7.65767825935304,7.21730835197171,8.42427935204649
"ENSMUSG00000097372",4.52449275406073,5.01417981050233,5.15522774888403,5.12667007264114,4.66051805745012,4.89523831225404
"ENSMUSG00000049858",10.3816540197755,9.98774793487762,10.5104758375324,10.1674279401245,11.0086964020024,10.7512942103636
"ENSMUSG00000118400",4.80753956318287,5.48551044956218,5.20744115553431,5.07771693066278,4.98446887775866,5.05824464126509
"ENSMUSG00000000711",11.8183576946383,11.8715365953435,12.0812757584016,11.4284410269592,11.6518844602948,12.0902741755375
"ENSMUSG00000020154",7.26615296696667,6.44841466808267,7.43089985043603,5.75119359540524,7.42991178607249,6.96725694106853
"ENSMUSG00000054934",4.72687328330185,4.86592890070577,5.39257039011131,4.36636332637254,4.91573404637058,5.15208365944375
"ENSMUSG00000025358",9.70054173682155,10.5990648271528,9.79011667067228,9.18697782943319,9.83681367685807,9.35661894598897
"ENSMUSG00000025359",6.69046059606548,6.98621037899911,7.28186880369146,6.83604087190808,6.24564397735295,7.3248285998205
"ENSMUSG00000025357",9.52418864297443,11.0294160474007,10.3011120285646,9.29050946865028,9.7306884124996,10.2174288234146
"ENSMUSG00000064030",9.34288016024334,9.15787655117338,9.31486556505235,8.75162492827726,9.43072604577465,9.07686828092211
"ENSMUSG00000045055",5.06429687379399,5.14039393591846,4.75149470730567,4.84802125783644,4.75650864121367,4.35984518333378
"ENSMUSG00000112429",5.00724914723996,5.39802326625774,5.62127605398443,4.61161500144227,4.98446887775866,5.31590757525715
"ENSMUSG00000025355",11.227378317234,11.6741915563346,11.4907167688753,11.3467824072342,11.7513076054255,11.7913159017531
"ENSMUSG00000047090",9.48538622911201,9.11133107925025,9.4311900103492,8.930649035567,10.1233610737038,9.6117578384322
"ENSMUSG00000025354",11.9871438752874,11.5769986372082,12.0137795222561,11.3195219433624,11.8067179547835,11.7934347077815
"ENSMUSG00000015202",11.222669736541,11.3598234498174,10.4073644711069,11.4331589259052,10.5702504011697,11.3242707426446
"ENSMUSG00000112057",4.87996051168635,5.30270622959578,5.55011036161332,4.36636332637254,5.6656962604143,5.38884607095133
"ENSMUSG00000078427",8.79793670736366,8.87401717816103,9.07785174119389,8.07662576010947,8.79226435435604,8.77586425593216
"ENSMUSG00000079685",9.54886133371197,10.8103501404945,9.71292430867624,9.70069557794499,10.3388081140294,10.3643635112326
"ENSMUSG00000025353",7.62408869249805,7.89245426859764,8.17216864411321,7.35492607848944,8.19559934141249,8.17769245686628
"ENSMUSG00000025352",9.89956789110404,9.57070498139683,10.1145663115056,10.6852710264425,11.1299751338987,10.8811647077368
"ENSMUSG00000019796",9.97431704446066,8.46088262045781,9.9144259132037,10.0762509069162,10.640141533271,10.6197521078681
"ENSMUSG00000025351",14.5259959443595,14.6763727307369,14.5258017314857,13.566243959094,14.3404864856049,14.2551663510532
"ENSMUSG00000025350",7.1604712784265,7.06269950587448,7.62864194348866,7.17520714040522,7.46535529168417,7.80283749427621
"ENSMUSG00000090247",9.92733140524346,8.79519618623618,9.92846146943407,8.91182231739493,9.21790237750291,9.58100186096183
"ENSMUSG00000019795",10.9889489647155,11.0763287382362,10.8005831905022,10.4550450910338,11.2500516021999,11.0021355885124
"ENSMUSG00000040034",8.70970957041954,9.15501111457706,9.0001856591009,7.83451788281686,8.83995190640097,8.47455003950694
"ENSMUSG00000040021",12.5210935514235,12.4302895564969,12.5128753398353,12.0621940182497,12.5098912141812,12.4530709317951
"ENSMUSG00000020166",12.0512851580055,12.1379324910386,12.0391477942288,11.1838973429881,11.3948913438863,11.7336349802339
"ENSMUSG00000025348",9.61685665335483,10.8076178375091,9.84705718260217,9.90202868796631,11.6297960992334,11.1289236318597
"ENSMUSG00000052291",6.51135065845135,6.74343245092695,7.10411614797167,6.97963374502086,6.72194933411166,7.075005845279
"ENSMUSG00000112881",4.72687328330185,5.2515179510615,5.15522774888403,5.12667007264114,4.66051805745012,4.95321966295651
"ENSMUSG00000025347",4.52449275406073,5.01417981050233,4.39244683912818,5.02593460698238,4.91573404637058,4.6876602569947
"ENSMUSG00000019794",9.9979371376601,10.482840309991,10.0418329018103,9.42550676359422,9.81654463147812,10.1616468355746
"ENSMUSG00000092190",4.52449275406073,5.64223076440035,4.8348683072271,4.36636332637254,4.66051805745012,4.95321966295651
"ENSMUSG00000040006",11.5423322002108,11.5390685705224,11.655849210286,11.6423744752897,11.726634400409,11.876065341852
"ENSMUSG00000085211",5.26246756114791,5.56657043072589,4.90968448201237,5.82852981471388,5.16281709484073,5.38884607095133
"ENSMUSG00000064181",9.8034864542422,11.144316551811,9.66342499296923,9.49758273432748,10.5406997209258,9.6165546128394
"ENSMUSG00000112627",7.89204863138454,8.84940292821475,7.54956621706819,7.77598247725022,7.67639948677018,7.81965590757015
"ENSMUSG00000031294",4.63466228005446,5.98960861536416,4.39244683912818,4.84802125783644,4.54576322830658,4.76398828541881
"ENSMUSG00000015757",11.3538790109447,10.9324227334751,11.262967375894,10.7517455991541,11.1162250459285,11.4100849326364
