"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name"
"ENSMUSG00000071047",149.408687453434,-0.031987778044314,0.238882863004028,0.758098884422135,0.955799064773427,"Ces1a"
"ENSMUSG00000031557",1986.97578038103,-0.806781154971936,0.37857280624292,0.00211332251688239,0.0482316414813601,"Plekha2"
"ENSMUSG00000110148",80.508534787516,-0.255827900739822,0.377829834269715,0.0690521541566015,0.402069361918059,"ENSMUSG00000110148"
"ENSMUSG00000109684",13.6437021688509,-0.0791191675514085,0.266456751585944,0.330941679073656,0.780785070784117,"ENSMUSG00000109684"
"ENSMUSG00000065954",10226.2909035406,-1.35416644773883,0.310411594599722,7.12096241942847e-07,0.000106423931900684,"Tacc1"
"ENSMUSG00000110140",17.9684547235276,0.0907337564469769,0.2779322841333,0.180127972335274,0.629717333204545,"5430421F17Rik"
"ENSMUSG00000031748",632.315325282049,0.00449394834769862,0.166244369991683,0.974101227036244,0.99423026039843,"Gnao1"
"ENSMUSG00000031751",5534.98448409106,0.159145001007004,0.21265956789038,0.267431213101097,0.727331265217131,"Amfr"
"ENSMUSG00000031754",365.930203165872,-0.0702533632937376,0.209397192358898,0.594003750140826,0.907944296602663,"Nudt21"
"ENSMUSG00000033009",1119.8975430213,0.117990496617929,0.211594343422526,0.394268902735267,0.81691976485998,"Ogfod1"
"ENSMUSG00000110499",16.4571217772011,-0.0880039801576848,0.255087402041831,0.407658018904975,0.825111365204053,"ENSMUSG00000110499"
"ENSMUSG00000031755",598.071735221851,-0.268392396373598,0.292805275388877,0.0975511546853359,0.481827824794415,"Bbs2"
"ENSMUSG00000110588",36.4027069006389,0.0106187014918741,0.247586004377014,0.905789840677241,0.983406052150005,"ENSMUSG00000110588"
"ENSMUSG00000031762",5234.32529020379,0.0406892612385306,0.235122221837001,0.721372430817686,0.945556567217879,"Mt2"
"ENSMUSG00000031765",22499.4964735263,0.00814031049997085,0.231449001572296,0.929414030225635,0.986390535243207,"Mt1"
"ENSMUSG00000110524",3.27464068363078,0.00487784611825003,0.258612793897189,0.92811486522557,NA,"ENSMUSG00000110524"
"ENSMUSG00000032939",1810.9986098007,-0.295068478009174,0.236492590222252,0.0666924505051149,0.394114953048721,"Nup93"
"ENSMUSG00000110442",8.93345022467249,-0.192170334099652,0.348848923737717,0.0526189719410738,0.348530149442091,"ENSMUSG00000110442"
"ENSMUSG00000110710",5.99379011641044,0.0106047948520025,0.258104699823379,0.852651544510729,0.972962066334637,"ENSMUSG00000110710"
"ENSMUSG00000090105",5.89881095422916,-0.0210933752032925,0.255422615951935,0.757003921799585,0.955799064773427,"ENSMUSG00000090105"
"ENSMUSG00000031770",2852.07868753466,-1.18469450945706,0.387265023163397,0.000117555516053956,0.00608222467770192,"Herpud1"
"ENSMUSG00000097194",6.04186846667274,0.0961925699628758,0.276788531578459,0.214318925794603,0.674272112345726,"ENSMUSG00000097194"
"ENSMUSG00000074151",35.6232383735464,1.14809161567764,0.473017944820777,0.000746487084333861,0.0234472858421612,"Nlrc5"
"ENSMUSG00000097657",14.3337505239257,-0.0828805781168671,0.260692766243964,0.383562583731824,0.811444909768163,"Gm7389"
"ENSMUSG00000109255",11.3977637161467,-0.0826772369655106,0.263230720065567,0.361685930158421,0.798885199220539,"Gm7407"
"ENSMUSG00000074482",179.801161764462,0.159403796018835,0.244275626840697,0.259798734591326,0.721394987930243,"ENSMUSG00000074482"
"ENSMUSG00000086805",8.55866583772215,-0.0781021952076989,0.265967873251874,0.336599763257521,0.783848556507712,"ENSMUSG00000086805"
"ENSMUSG00000034361",1924.32581587832,-0.0535135548436277,0.197267556646647,0.685641969412289,0.93732052059225,"Cpne2"
"ENSMUSG00000011832",1185.21211876795,-0.160315597892582,0.198405698489187,0.256225913482091,0.71803699208379,"Evi5l"
"ENSMUSG00000064125",145.560902400671,-0.243145993556034,0.321901059379387,0.105252106696066,0.496824259116528,"Prr36"
"ENSMUSG00000031774",1579.56871240761,0.0203592126487086,0.192755259404113,0.857720842356192,0.973577403881959,"Psme3ip1"
"ENSMUSG00000046589",379.350542906463,-0.25956787878992,0.266723638203234,0.104892837874655,0.496126599505492,"Lrrc8e"
"ENSMUSG00000050079",1489.59800192428,0.0621699334877156,0.17019701919757,0.638178692691589,0.922546377416192,"Rspry1"
"ENSMUSG00000110504",3.88363125968854,-0.0202262827291901,0.261330541129452,0.648965168772846,0.925623220787992,"ENSMUSG00000110504"
"ENSMUSG00000031776",2289.44244913819,-0.157371135261051,0.198626216557153,0.264655127561687,0.725228757226748,"Arl2bp"
"ENSMUSG00000031981",7.11631399986061,-0.0416746246750714,0.253719170120247,0.612577885462995,0.914991171450742,"Capn9"
"ENSMUSG00000031983",18597.3931523975,-0.665824968534663,0.411659395895258,0.00729048723581374,0.109754110035825,"2310022B05Rik"
"ENSMUSG00000110702",7.44216206979807,0.17859415293171,0.336329100137399,0.059048048885757,0.370438737098314,"ENSMUSG00000110702"
"ENSMUSG00000031778",608.970255527303,0.00426858681993653,0.237196780002381,0.971622947621811,0.994005659331534,"Cx3cl1"
"ENSMUSG00000031781",1242.82300069993,0.0426236288184555,0.208550304604317,0.746902798063998,0.95407895392551,"Ciapin1"
"ENSMUSG00000031782",1188.99843886047,-0.216706967948492,0.210876791504198,0.142075434379837,0.571561881658062,"Coq9"
"ENSMUSG00000031783",377.002284311222,-0.00416129243343735,0.202393412802363,0.972161866029582,0.994005659331534,"Polr2c"
"ENSMUSG00000037300",2144.66820797622,0.196923333429094,0.27419254179474,0.174385087875333,0.619636354013996,"Ttc13"
"ENSMUSG00000031982",188.241686922062,-0.105773712507944,0.207384786074749,0.438732900455852,0.839912731508845,"Arv1"
"ENSMUSG00000043068",25.423172992079,0.0793165710807594,0.251816732345471,0.450545030627563,0.845433425231875,"Fam89a"
"ENSMUSG00000037260",1954.06896076443,0.0551271635900764,0.188171123801034,0.681709541499657,0.936563841314858,"Hgsnat"
"ENSMUSG00000037251",689.960336735249,-0.0683321963140545,0.222746322471783,0.589440018020901,0.905838163526273,"Pomk"
"ENSMUSG00000002948",1496.27833458438,0.0209945335935826,0.176764297502625,0.873845714717808,0.978259561746431,"Map2k7"
"ENSMUSG00000040631",246.135816852021,0.027348307982264,0.184964343694006,0.837993621181441,0.971456135852275,"Dok4"
"ENSMUSG00000089736",37.8052234808126,-1.52594384531131,0.616579479166621,0.000511999338854923,0.0185319760696473,"Tgfbr3l"
"ENSMUSG00000063605",1503.13994571945,0.052366638171891,0.201048619190431,0.696685710658002,0.940503727476455,"Ccdc102a"
"ENSMUSG00000015994",2191.27182945558,0.0455657854914007,0.18988909791361,0.734302592411283,0.950352373948313,"Fnta"
"ENSMUSG00000031984",1059.25343515637,0.00428198756628789,0.201877176485134,0.978477338604988,0.994950755810804,"2810004N23Rik"
"ENSMUSG00000011837",775.288137228088,0.00395973797609839,0.195981626041338,0.970033793573791,0.994005659331534,"Snapc2"
"ENSMUSG00000048644",1234.5924951222,0.880698348803162,0.298900027148902,0.00023339574661205,0.010322887771395,"Ctxn1"
"ENSMUSG00000037234",5703.61695991611,0.0152787688602741,0.17754891249777,0.910760534916926,0.984152433415772,"Hook3"
"ENSMUSG00000061577",6.22423309242995,-0.0339687889701545,0.257685161143467,0.613256434840978,0.915255918016137,"Adgrg5"
"ENSMUSG00000109640",8.59275105572604,0.0268571258714049,0.25135763574475,0.744670572183405,0.953581747077312,"ENSMUSG00000109640"
"ENSMUSG00000002949",1284.90286794141,-0.164129885033465,0.248883041543128,0.241426164202242,0.705611367474428,"Timm44"
"ENSMUSG00000031985",1543.23971132037,-0.0598450235443376,0.192431572691342,0.65202888441993,0.927138746725247,"Gnpat"
"ENSMUSG00000074030",769.740689995283,0.212952226881402,0.287207350216318,0.150380246693132,0.582778488439382,"Exoc8"
"ENSMUSG00000031986",1044.55396050085,0.0685505360696046,0.195237705310531,0.613597288560943,0.915255918016137,"Sprtn"
"ENSMUSG00000110706",18.4123513523388,0.0202342605822375,0.239008845482189,0.847097914124063,0.972145260412891,"ENSMUSG00000110706"
"ENSMUSG00000031987",4043.91395263627,-0.255971070284521,0.425916498882601,0.0335788468289882,0.276939559161019,"Egln1"
"ENSMUSG00000056820",2223.92611255532,-0.0619213426589633,0.187958406845407,0.64168959750627,0.923125776916579,"Tsnax"
"ENSMUSG00000040028",2005.28849070647,0.0481160677823315,0.196889226438098,0.722012290475215,0.945695720758192,"Elavl1"
"ENSMUSG00000023235",345.918257056363,0.226543258726726,0.227081359922847,0.138167371084064,0.562998619377719,"Ccl25"
"ENSMUSG00000109241",4.31050155737072,-0.119745081272951,0.29540821278785,0.0816549862068944,0.441432381676245,"Gm7434"
"ENSMUSG00000013878",304.416334374577,-0.00960051220242116,0.20872815296652,0.937877798375565,0.988218778459712,"Rnf170"
"ENSMUSG00000110120",27.3005493278799,-0.0862129033539577,0.256751277506615,0.404271835641283,0.822931201461364,"ENSMUSG00000110120"
"ENSMUSG00000110317",77.2039899235077,0.162096023480306,0.270628542551393,0.224600119222327,0.685263320617083,"ENSMUSG00000110317"
"ENSMUSG00000043051",6.13384649985803,0.069255087976017,0.26436129190841,0.3703385614399,0.804506010449992,"Disc1"
"ENSMUSG00000037214",208.363206953504,-0.0443739075189717,0.217900719807753,0.722514072771273,0.94589799316071,"Thap1"
"ENSMUSG00000031785",96.3657788321133,0.17752723829998,0.34243556975102,0.039125462316786,0.302239711402534,"Adgrg1"
"ENSMUSG00000008206",405.692407406233,-0.123462299699416,0.257616408105835,0.313920971794799,0.767286814058995,"Cers4"
"ENSMUSG00000058748",303.118234054113,0.107260053682662,0.179826652589976,0.42698299324898,0.834008302423466,"Zfp958"
"ENSMUSG00000048484",7.37009698793756,0.0796202607242764,0.268198396917631,0.309662428103204,0.765461400241241,"ENSMUSG00000048484"
"ENSMUSG00000060470",5.28761311250605,0.0754150954675588,0.271556977841798,0.240554817971716,0.704707511793187,"Adgrg3"
"ENSMUSG00000085795",711.740877199222,0.115189307921949,0.220131464117606,0.399769081001477,0.81934534495901,"Zfp703"
"ENSMUSG00000022322",63.0325985303391,0.026495165016715,0.249945720188925,0.757812097371952,0.955799064773427,"Shcbp1"
"ENSMUSG00000109181",8.10191669675638,-0.0175253658342932,0.254519414246891,0.801732109217998,0.965412569722413,"Gm5605"
"ENSMUSG00000043192",38.4891969865047,-0.106459652156481,0.287426874442947,0.109413853234008,0.504643486344608,"Gpi-ps"
"ENSMUSG00000031787",502.772058568607,0.046039596279713,0.195112180352068,0.730826173153885,0.949062153132574,"Katnb1"
"ENSMUSG00000110516",3.1553290710004,-0.0321922714226048,0.260509265984164,0.568705127668899,NA,"ENSMUSG00000110516"
"ENSMUSG00000001995",960.74064664959,0.0500220093960808,0.251010947517525,0.592311317912411,0.90732849441494,"Sipa1l2"
"ENSMUSG00000050930",9.86627221554222,0.0435835269042163,0.252666587743652,0.613854941090623,0.915303615320182,"Map10"
"ENSMUSG00000031483",2699.32975691036,0.109945890242837,0.214123803975191,0.42606295496126,0.833352608797706,"Erlin2"
"ENSMUSG00000001300",2609.52225622006,0.336268708155099,0.404918846955734,0.0538765945148723,0.353656240083232,"Efnb2"
"ENSMUSG00000108912",48.2012813171632,0.620018554855007,0.580913725730233,0.0147393579212906,0.171426960845999,"ENSMUSG00000108912"
"ENSMUSG00000109568",8.34458022279336,0.116471849518403,0.286604062552023,0.16135590346158,0.60117770571905,"ENSMUSG00000109568"
"ENSMUSG00000109438",6.33957611872593,0.0466854959300637,0.259933918454091,0.503475489762603,0.87208222976732,"ENSMUSG00000109438"
"ENSMUSG00000040459",3228.41660417979,-0.105281281590188,0.183262751480109,0.438036974378824,0.839559541750789,"Arglu1"
"ENSMUSG00000031851",561.755573562418,-0.240995621663356,0.202507543375093,0.103318964819659,0.49278675789365,"Ntpcr"
"ENSMUSG00000049717",534.454287955543,0.143944217054748,0.248406299386906,0.284990094099591,0.745018539124506,"Lig4"
"ENSMUSG00000040396",1180.1093110194,0.0126830927900321,0.168852511554137,0.924142568955961,0.98576546970415,"Abhd13"
"ENSMUSG00000031497",11.4898752334695,-0.0557371327180338,0.252891326953319,0.541861583880958,0.889453715512336,"Tnfsf13b"
"ENSMUSG00000060212",2.88596984002811,0.0403322141204261,0.265339248236775,0.335351566272635,NA,"Pcnx2"
"ENSMUSG00000031853",17.5028970372802,0.422110211760744,0.773511257199882,0.0184985360038353,0.196230606309717,"Map3k21"
"ENSMUSG00000031485",1284.74254107153,-0.0285118025427924,0.22919245438955,0.80219379116822,0.965586953565027,"Plpbp"
"ENSMUSG00000051671",225.771549422555,0.064924212729263,0.205264230131415,0.626559929404331,0.920448440971695,"Coa6"
"ENSMUSG00000056019",277.67513309313,-0.00150772452636252,0.216486946063668,0.987343484942494,0.997385405512367,"Zfp709"
"ENSMUSG00000090290",375.179858487371,0.11203803363133,0.230058550631059,0.402884638859648,0.822003537085435,"Tarbp1"
"ENSMUSG00000089857",91.2086981716355,-0.0872652877082965,0.251612617303907,0.427666388121419,0.834615996700309,"Zfp882"
"ENSMUSG00000051495",3517.86132923606,-0.06130590775601,0.245401545678288,0.515851813507213,0.878090071212448,"Irf2bp2"
"ENSMUSG00000031486",5698.31221027687,-0.163270182715435,0.202384910608143,0.245327083535619,0.71084052017078,"Adgra2"
"ENSMUSG00000066880",149.561364661558,0.0252711590345706,0.196831908725358,0.849577982911794,0.972145260412891,"Zfp617"
"ENSMUSG00000083718",36.3413135674502,-0.0618087975045879,0.245117608782804,0.560345280557745,0.895740424333316,"ENSMUSG00000083718"
"ENSMUSG00000110697",15.171576554915,1.21853951546114,0.989496739405045,0.00539707263906592,0.0899447393409799,"ENSMUSG00000110697"
"ENSMUSG00000110498",2.96443461598479,0.0798019893699262,0.27720554167517,0.119158787589041,NA,"ENSMUSG00000110498"
"ENSMUSG00000093904",2481.27993289846,0.0386503512902952,0.200958546961033,0.77276146020941,0.959400670623555,"Tomm20"
"ENSMUSG00000065637",13.7133037933503,-0.0525909561933209,0.255762355092475,0.529489667429988,0.885865138660507,"Gm26397"
"ENSMUSG00000031487",413.867641199472,-0.0079684615852331,0.175573729613871,0.949799300250219,0.990005812695241,"Brf2"
"ENSMUSG00000031788",638.245421825172,0.265236621392558,0.359412166237683,0.0791644831808003,0.433405081922184,"Kifc3"
"ENSMUSG00000052446",155.622923380372,-0.0589181092981678,0.219824514975732,0.640746092388845,0.923125776916579,"Zfp961"
"ENSMUSG00000110529",5.0353220312952,-0.00661302799879602,0.257718689449641,0.904799416060869,0.983196329269456,"ENSMUSG00000110529"
"ENSMUSG00000110546",3.60705414924093,0.00675171845178737,0.259463791044767,0.892857823295105,NA,"Gm45734"
"ENSMUSG00000033931",876.063173665701,-0.00848379873551735,0.185400859496669,0.946618498616247,0.989386708093675,"Rbm34"
"ENSMUSG00000031488",291.844863706928,-0.162709808242509,0.211836822203297,0.255624523751133,0.717110759030578,"Rab11fip1"
"ENSMUSG00000031489",13.1323836193843,1.57103113074228,0.992995036200777,0.00317738828182982,0.0621218503560327,"Adrb3"
"ENSMUSG00000031799",16992.8029652658,0.062180752116182,0.241242756287654,0.581685292239246,0.903142435566448,"Tpm4"
"ENSMUSG00000109674",6.84531285378606,0.14301242784979,0.30531591054832,0.0989206698765811,0.484388012904526,"ENSMUSG00000109674"
"ENSMUSG00000097472",59.7916524806524,-0.00779850876499748,0.243020429015816,0.932145401331876,0.986773891860317,"ENSMUSG00000097472"
"ENSMUSG00000087502",102.789670897217,0.0506401269756402,0.2428942629359,0.633422858386903,0.921631817150641,"ENSMUSG00000087502"
"ENSMUSG00000038894",1735.33971655377,-0.024997963164441,0.232294853876734,0.819547635527569,0.969139595996606,"Irs2"
"ENSMUSG00000031490",5842.71133808023,-0.49556200189933,0.439660928189407,0.0231066613003664,0.224901600429827,"Eif4ebp1"
"ENSMUSG00000109953",68.4736935119209,0.473075797145876,0.350782793443245,0.0215022964842182,0.215394896457044,"ENSMUSG00000109953"
"ENSMUSG00000085573",6.11029630535651,0.0525468429197552,0.262239507959846,0.437035450479776,0.839027756597429,"ENSMUSG00000085573"
"ENSMUSG00000003037",2617.78372787534,0.0439711726597214,0.180162967800025,0.741976828620244,0.952841711387502,"Rab8a"
"ENSMUSG00000003039",1936.79362367117,0.0844382670290541,0.203135308112295,0.535833947662995,0.888295135352072,"Fam32a"
"ENSMUSG00000031789",73.0773624284584,-1.46945101659896,0.600581572018253,0.00053659446658184,0.0189780460742474,"Cngb1"
"ENSMUSG00000003033",1759.34140278798,-0.156957274133287,0.212624832405073,0.270629496412847,0.730987585996629,"Ap1m1"
"ENSMUSG00000110443",5.77579061597062,-0.0930172557163272,0.274567415594963,0.233769651843725,0.696834355471756,"Gm39197"
"ENSMUSG00000055148",973.427842264918,-0.116941012750924,0.283322676525268,0.190513722569219,0.644272184795427,"Klf2"
"ENSMUSG00000046556",994.175012348802,0.112654487521201,0.214441396892492,0.415783326608908,0.827352772951421,"Zfp319"
"ENSMUSG00000098056",19.1824978669854,-0.128148176146288,0.295922434010431,0.114499019917101,0.516025252213938,"Gm8100"
"ENSMUSG00000031502",29529.4040516591,1.24622472893416,0.616215955202599,0.00160463850732552,0.0401311212115472,"Col4a1"
"ENSMUSG00000031792",797.945884294148,0.0433202550836853,0.169509237383086,0.743105498242104,0.953138161586054,"Usb1"
"ENSMUSG00000031790",215.203639925044,0.203304200918594,0.324839307580273,0.114308286401119,0.515667274485281,"Mmp15"
"ENSMUSG00000006276",2145.00628987917,-0.190037531748943,0.200420455479712,0.185834061086194,0.638227727955771,"Eps15l1"
"ENSMUSG00000031796",1244.67897523052,-0.461229313433935,0.219879963470869,0.006514667361649,0.101710038370749,"Cfap20"
"ENSMUSG00000031503",33087.6575984154,1.54354395491123,0.429169278121073,2.03399280050676e-05,0.00163491318214725,"Col4a2"
"ENSMUSG00000110558",29.6463814631796,-0.0848794422630712,0.255568011970321,0.414085981872133,0.827166236306253,"ENSMUSG00000110558"
"ENSMUSG00000031504",82.6091298971788,0.191807437876572,0.329251105610108,0.0990075186369772,0.484388012904526,"Rab20"
"ENSMUSG00000110245",5.22464146835689,0.0415575593155295,0.260869338749435,0.506715895024912,0.874181620424657,"ENSMUSG00000110245"
"ENSMUSG00000096957",21.0109495211479,2.32570785324361,0.737564404737015,7.09099044853616e-05,0.00428046368053004,"E230013L22Rik"
"ENSMUSG00000019732",81.7563565431072,0.694174882717294,0.36810859833157,0.00451963245248423,0.0795420974448602,"Calr3"
"ENSMUSG00000083922",2.12068332951103,-0.00727487661631494,0.261539141479851,0.843778233401522,NA,"ENSMUSG00000083922"
"ENSMUSG00000063626",10.458057092997,0.0173099152873012,0.257396541792508,0.778521014943114,0.960108567839608,"Unc5d"
"ENSMUSG00000110331",62.634744774656,-0.127253874395383,0.233915884575936,0.347389948276997,0.790791121664329,"ENSMUSG00000110331"
"ENSMUSG00000052794",241.033485607651,-0.201544798431238,0.222028940081934,0.174858831264151,0.619636354013996,"1700030K09Rik"
"ENSMUSG00000039328",1078.58289812451,0.197864778609075,0.262939523027253,0.182738961547027,0.634591873848515,"Rnf122"
"ENSMUSG00000046707",2450.21117760343,-0.099658349421038,0.18922147931032,0.475539870429971,0.857183627935825,"Csnk2a2"
"ENSMUSG00000110598",52.0302588550871,-0.0661938726960392,0.238558441419391,0.564362671154058,0.897182713753327,"ENSMUSG00000110598"
"ENSMUSG00000110635",26.3942459617003,-0.141603337735175,0.296773276371637,0.143996702871578,0.573570587051761,"ENSMUSG00000110635"
"ENSMUSG00000052488",2749.24367904023,-0.0412387633500237,0.171400385226238,0.75043439936568,0.954761107307757,"Cherp"
"ENSMUSG00000031577",494.41063014576,0.0305940431714193,0.173417477841872,0.816971102567681,0.968570864326149,"Tti2"
"ENSMUSG00000031505",1973.84183051329,0.0650316293602234,0.165327428447643,0.619628187329509,0.917975023390395,"Naxd"
"ENSMUSG00000019731",2197.65561430057,0.0272145372995374,0.211553359997284,0.834155819912399,0.970961456504078,"Slc35e1"
"ENSMUSG00000031578",620.864711066379,0.149946947314836,0.259958684350614,0.261112471930343,0.722337114466805,"Mak16"
"ENSMUSG00000097000",86.368042884359,0.334716367218633,0.369667746906392,0.0574342160581974,0.3655119821396,"ENSMUSG00000097000"
"ENSMUSG00000045248",439.373541931885,-0.0767821729675612,0.197569637655821,0.569365073342205,0.899516770796733,"Med26"
"ENSMUSG00000110446",7.03214800553982,-0.0175134719162337,0.251639672546477,0.821454894795679,0.969318185668282,"ENSMUSG00000110446"
"ENSMUSG00000031669",109.617072080904,0.0476122585905193,0.215105422566499,0.711170318769395,0.943828199398978,"Gins3"
"ENSMUSG00000044600",1607.39365493485,-0.164589904687045,0.223873798799707,0.252411612552027,0.714949125558557,"Smim7"
"ENSMUSG00000046152",463.116132989337,-0.0158613677076209,0.203357450586621,0.900733118475842,0.982883640204175,"Fut10"
"ENSMUSG00000031791",347.416829934094,0.117093476998495,0.197768722905403,0.397791997897008,0.817624245275336,"Tmem38a"
"ENSMUSG00000056228",424.985562381909,0.0308491125081287,0.205197675818141,0.815689991217572,0.968395747902265,"Cars2"
"ENSMUSG00000045969",976.344009659785,0.0137712863673102,0.159234734110496,0.939769649657649,0.988574658582318,"Ing1"
"ENSMUSG00000031508",1693.7731175787,0.00757109377676431,0.203411207883571,0.952666392690833,0.990005812695241,"Ankrd10"
"ENSMUSG00000109810",8.24910888781815,0.0313298523908779,0.252337256561832,0.701354577100665,0.941439367353345,"ENSMUSG00000109810"
"ENSMUSG00000109933",5.50957017767397,-0.0838284240412926,0.271332352197886,0.264726600782442,0.725228757226748,"Gm7600"
"ENSMUSG00000110177",5.93449552033138,-0.0517536556322077,0.258792941829815,0.49605478754777,0.86799049408321,"Gm6524"
"ENSMUSG00000048148",8.45566227498482,0.063353739986389,0.261023972496316,0.429551645984404,0.835668222383289,"Nwd1"
"ENSMUSG00000036564",1298.41708365657,0.0986601541575007,0.256616318513911,0.377841858303522,0.808118817616439,"Ndrg4"
"ENSMUSG00000031671",284.628107575656,-0.223737858669333,0.229335098407849,0.141227661872179,0.569264473804664,"Setd6"
"ENSMUSG00000031622",3359.15734500826,0.10460787561887,0.173970730227665,0.438719652156256,0.839912731508845,"Sin3b"
"ENSMUSG00000050147",6.86245815958965,0.0666910695507322,0.263064326739184,0.393854584564443,0.816573647341388,"F2rl3"
"ENSMUSG00000004383",2609.97409243785,0.0112085938240635,0.202187774817843,0.931550867411819,0.986773891860317,"Large1"
"ENSMUSG00000034518",924.035805692997,0.0254912198031832,0.173280492018649,0.848774576259076,0.972145260412891,"Hmgxb4"
"ENSMUSG00000110593",3.58708774676945,0.0387850168766425,0.262365157484966,0.476409523276575,NA,"ENSMUSG00000110593"
"ENSMUSG00000042870",17.5436322692507,0.0905490287275835,0.25789376875143,0.388476574795851,0.81392977923924,"Tom1"
"ENSMUSG00000110433",12.8813464063235,-0.0607805984254724,0.255685121704058,0.495000164629719,0.867373586508884,"ENSMUSG00000110433"
"ENSMUSG00000005413",30743.7850857545,-0.0351924716509536,0.245880701095726,0.687874460681283,0.938006242300885,"Hmox1"
"ENSMUSG00000005410",303.476757778437,-0.0198416003328785,0.25463318900104,0.773512890278007,0.959400670623555,"Mcm5"
"ENSMUSG00000034472",23.6769980564261,-0.0798787980338809,0.278297261681136,NA,NA,"Rasd2"
"ENSMUSG00000049891",21.950946502661,-0.0634939624431095,0.256378813801219,0.477514463293697,0.858518692460935,"ENSMUSG00000049891"
"ENSMUSG00000101431",5.20844487266691,-0.0686639791671677,0.268922119812246,0.278301175186129,0.737730993927814,"Gm7901"
"ENSMUSG00000098215",11.1385323913141,-0.0366990514042007,0.26193400848339,0.497382200956153,0.868948564457272,"Gm7069"
"ENSMUSG00000036550",6951.27127716808,-0.18827542113698,0.170791209719141,0.160986451095504,0.600644435615438,"Cnot1"
"ENSMUSG00000110556",6.45313267113823,-0.0725083640492291,0.265605488016261,0.345266421526676,0.789434408499907,"ENSMUSG00000110556"
"ENSMUSG00000074136",83.4018153652203,0.228237070347562,0.275735308075048,0.14226208007164,0.571646417242879,"4930513N10Rik"
"ENSMUSG00000061104",37.1498564661641,0.0755687565497353,0.247165482382191,0.493489833059397,0.867016656876199,"Sap18b"
"ENSMUSG00000110661",31.3570129240752,0.0109646982804121,0.234745303398927,0.921198354440187,0.985526005152322,"ENSMUSG00000110661"
"ENSMUSG00000036534",1547.31752673877,-0.253802830581259,0.248924526889491,0.108106239050434,0.501718145523281,"Slc38a7"
"ENSMUSG00000031672",1706.9837748966,-0.0299124411108935,0.200727545678614,0.816736744834265,0.968541195434115,"Got2"
"ENSMUSG00000110715",12.5790407381199,-0.0311718659355426,0.250443205190915,0.713538389703015,0.944183751372816,"Gm5131"
"ENSMUSG00000081111",6.27308554082476,0.0613274860327801,0.260415013937478,0.442464773470022,0.842241814639543,"Gm5913"
"ENSMUSG00000098116",8.81218439574007,-0.0184196498551616,0.255298449188603,0.784978496270668,0.960697820580664,"Gm7191"
"ENSMUSG00000109645",35.2844650234227,-0.113525405768648,0.241532868471808,0.378054605425257,0.808238486884839,"ENSMUSG00000109645"
"ENSMUSG00000062991",2553.24171692922,-0.12406192393981,0.273901355040319,0.251574886410126,0.714949125558557,"Nrg1"
"ENSMUSG00000071041",21.7796871363085,-0.0743421198645618,0.251524753123227,0.472030206312373,0.856202729220069,"Impdh2-ps"
"ENSMUSG00000031673",18697.6236455689,0.493754444533589,0.331175488738597,0.018634435448312,0.196883328237239,"Cdh11"
"ENSMUSG00000110084",37.6436020806293,0.222863348077946,0.304611105194689,0.130188472508283,0.54785574808268,"ENSMUSG00000110084"
"ENSMUSG00000109997",3.94698484685324,-0.0117520515098537,0.256720758323112,0.846557516197632,0.972145260412891,"ENSMUSG00000109997"
"ENSMUSG00000031583",1019.90455994843,-0.196744817211065,0.234392065336624,0.185187905308225,0.637418764133073,"Wrn"
"ENSMUSG00000110269",6.80760906166151,0.0513834162980649,0.261572451448541,0.455466160915105,0.848091277746623,"ENSMUSG00000110269"
"ENSMUSG00000063696",15.7417070421878,-0.333439086431253,0.526944839189868,0.0303793952168655,0.262589063506973,"Gm8730"
"ENSMUSG00000110340",16.4873487300959,0.239416791712733,0.441920589087147,0.0069085958725659,0.106072989818054,"1600027J07Rik"
"ENSMUSG00000049184",207.265802709644,0.220787840865645,0.255656710056689,0.154343607002075,0.588780511519649,"Purg"
"ENSMUSG00000109750",3.9404549309724,-0.0223146005083468,0.259914535370353,0.669799215782961,0.933146825055619,"ENSMUSG00000109750"
"ENSMUSG00000009628",22.6835159828746,1.66607491404389,0.754427762911852,0.000949692568433703,0.0281145410195102,"Tex15"
"ENSMUSG00000031871",5.04744482105188,0.0369351581434221,0.264258873923855,0.399306473164954,0.818668830699517,"Cdh5"
"ENSMUSG00000009630",1954.25281470788,0.120599264647726,0.20680038034114,0.386255673668599,0.813365533634724,"Ppp2cb"
"ENSMUSG00000052906",601.758058126247,0.246055463649881,0.280543320133164,0.119315947486913,0.525419296630877,"Ubxn8"
"ENSMUSG00000031872",26.0028160071078,1.96957156570693,0.851475418546009,0.000661620552175979,0.021624606830556,"Bean1"
"ENSMUSG00000031584",1592.44119201668,0.482470855980555,0.339339389578611,0.0189981597349619,0.199362342133814,"Gsr"
"ENSMUSG00000025812",3119.73773822853,-0.011612351426292,0.188110909827707,0.926672882415164,0.986060719234043,"Pard3"
"ENSMUSG00000031585",991.067810833333,-0.117838529709733,0.245110646035697,0.358541393639982,0.797220152526024,"Gtf2e2"
"ENSMUSG00000035824",1001.73396026585,-0.0416472142609872,0.19673083998612,0.749725702228584,0.954571283565956,"Tk2"
"ENSMUSG00000025810",3284.59477604791,0.969756571887564,0.348568238004543,0.000348312595060823,0.0138815677670262,"Nrp1"
